,11DC_corr,11DC_pval,11DC_qval,11DC_ci_low,11DC_ci_high,19Lymph_corr,19Lymph_pval,19Lymph_qval,19Lymph_ci_low,19Lymph_ci_high,7MEP_corr,7MEP_pval,7MEP_qval,7MEP_ci_low,7MEP_ci_high,15Mo_corr,15Mo_pval,15Mo_qval,15Mo_ci_low,15Mo_ci_high,3Ery_corr,3Ery_pval,3Ery_qval,3Ery_ci_low,3Ery_ci_high,gene
Lap3,-0.12913862396414463,1.1887282703447074e-11,6.595339647844991e-11,-0.1658498638544225,-0.09206994999207345,-0.15097470491528123,1.946042419664992e-15,1.2767666141186097e-14,-0.18742787190409882,-0.11410626095364343,-0.2548617917613048,3.5406491315680776e-42,1.8856142211483698e-41,-0.28960755030090457,-0.21944520629916284,-0.15697522694868069,1.3887944783497423e-16,4.345176559188541e-16,-0.19335131996564697,-0.12016816704941957,0.330777830624711,4.946197284322478e-72,4.39931103819507e-71,0.2969479526236257,0.3637784070867146,Lap3
Fam158a,-0.12918485864988613,1.1686883207966048e-11,6.494594839080649e-11,-0.16589558927607678,-0.09211657030899653,-0.09011088584810183,2.376469138147747e-06,5.711138576426098e-06,-0.12719561899772042,-0.05277457352372777,-0.18157068780524732,8.976152274389171e-22,2.4900885449290217e-21,-0.21760318382316224,-0.14504394928066078,-0.21052290608327864,6.36159113501499e-29,3.3313886201724934e-28,-0.24609404337004748,-0.17438543521846223,0.3161821504751387,1.5617663922658955e-65,1.1565785020836064e-64,0.28201252142101074,0.3495506768094109,Fam158a
Mllt3,-0.12949763706778938,1.041541974593356e-11,5.8067227048815374e-11,-0.16620491836791818,-0.09243196179671424,-0.10566984238232657,3.045006126906923e-08,8.875267013476175e-08,-0.142619191017071,-0.06842638052831636,-0.2073018279049409,4.53041086965092e-28,1.5541200706923783e-27,-0.24292732977994183,-0.17111787328028974,-0.23898167748407576,4.247782689279891e-37,2.8082563334683724e-36,-0.2740395385979938,-0.20328951911597362,0.35586769304786003,4.001291030746987e-84,4.4257869702268756e-83,0.32266058478009607,0.38819983428410754,Mllt3
Pabpn1,-0.12983108125463116,9.209071107470163e-12,5.150811084583393e-11,-0.1665346773704793,-0.09276819989412975,-0.20629928696987604,8.289624375477825e-28,2.1672343727101495e-26,-0.24194155452126795,-0.17010102695823873,-0.37172349720343867,2.1337510688833545e-92,6.881845737118184e-91,-0.40360983309330073,-0.33893526794417467,0.0031061708909124667,0.8711429302400496,0.8823933819367219,-0.03441255504583121,0.04061615394838205,0.2870295283778232,1.1620750963867736e-53,5.888871009736792e-53,0.2522307910241405,0.32108683546621974,Pabpn1
Slc25a1,-0.12983302483053555,9.20245724320129e-12,5.150811084583393e-11,-0.1665365994421545,-0.09277015977992979,-0.166142936689356,2.000236742957164e-18,1.8358555850918013e-17,-0.20239615683662604,-0.12943496364685964,-0.23724118422006535,1.4518656302971491e-36,6.398963333531879e-36,-0.27233213445954596,-0.20152000349154467,-0.1530652920168011,7.851580846668525e-16,2.3664458953583475e-15,-0.18949190734719534,-0.11621792274236831,0.32214423350035415,3.844822121433513e-68,3.129358759685626e-67,0.2881113867151747,0.3553643185558606,Slc25a1
Xpnpep1,-0.12999796286550316,8.657805721877643e-12,4.874076271810726e-11,-0.16669971154359725,-0.09293648297089895,-0.16398987893920178,5.538584375478979e-18,4.875932316269887e-17,-0.20027251163418092,-0.12725805886835245,-0.29658532041563346,2.1492200811613524e-57,1.8777110126804625e-56,-0.3304236391782378,-0.26198553784477,-0.15273515945063212,9.069401161566453e-16,2.7239776682824914e-15,-0.18916598905784804,-0.11588444004249819,0.3538622211235955,4.101972168304993e-83,4.437588072984492e-82,0.3206035300957749,0.3862494597627946,Xpnpep1
Sord,-0.13085112085206163,6.306874732771778e-12,3.5797737998018755e-11,-0.16754339264484697,-0.09379683883215598,-0.09514153776319006,6.246713916758127e-07,1.5933044883024609e-06,-0.13218445990356562,-0.05783324067392458,-0.07670435951389362,5.984079528475553e-05,9.618564719501225e-05,-0.11389134828716886,-0.03930273886499668,-0.1909303635508244,5.8492474904056166e-24,2.5487061981552756e-23,-0.22682043314872122,-0.15452244527424708,0.24562145542299113,3.553016648196294e-39,1.1167086022700739e-38,0.21004215594177467,0.28055105634356825,Sord
Smc3,-0.1314613245566887,5.021656387640236e-12,2.8549812510290705e-11,-0.16814678523810597,-0.09441222461740055,-0.1992779418995172,5.213261311753196e-26,1.1532669735166846e-24,-0.23503556593940161,-0.16298165322837976,-0.2970592685350027,1.3905133846231926e-57,1.2272792046891657e-56,-0.33088655359389985,-0.2624695378158284,-0.14584827150053728,1.7065983740577352e-14,4.792843121146725e-14,-0.18236518427294443,-0.10892955890012902,0.3581001787604944,2.9356886476869853e-85,3.310804419335878e-84,0.3249508612964761,0.39037064511606545,Smc3
Rnf187,-0.13149228329464543,4.963791262445503e-12,2.8267398756929753e-11,-0.16817739768101075,-0.09444344702336557,-0.1539072058874326,5.427806202800021e-16,3.8071868304599335e-15,-0.19032303750821442,-0.11706841783433031,-0.30154719738352204,2.156390730380899e-59,1.973926899348669e-58,-0.3352691948227795,-0.2670535129454266,-0.0973391652811715,3.4097694937918745e-07,6.009762269190888e-07,-0.13436323356761176,-0.06004370801486093,0.3123378008305074,6.957905451047021e-64,4.8023463423126536e-63,0.27808143848330485,0.34580067896749134,Rnf187
Blm,-0.13167569354102246,4.6341374477555e-12,2.6433732780502864e-11,-0.16835875490469054,-0.09462842082493629,-0.12642933315897253,3.185177968458234e-11,1.275179717998766e-10,-0.163170139569801,-0.08933834546357369,-0.14949362237375932,3.673113414136991e-15,8.428134569273109e-15,-0.1859654051252005,-0.1126104495699298,-0.16163811830128805,1.6581761501002404e-17,5.4137804105921756e-17,-0.19795248834125714,-0.12488065468500278,0.27121586368927336,8.228579389585747e-48,3.5407515552943157e-47,0.2361034021384229,0.3056210123308009,Blm
Isyna1,-0.13170556660156557,4.582515889879489e-12,2.6182553536380988e-11,-0.16838829334267127,-0.09465854879278295,-0.15898540817992213,5.599902142129129e-17,4.372231287893127e-16,-0.1953350885316009,-0.12219952594619927,-0.3090803430326069,1.6574466074753326e-62,1.7023357864277894e-61,-0.34262233204038073,-0.27475138624981843,-0.09246980598753719,1.2810532971574266e-06,2.174576944658278e-06,-0.12953516721771177,-0.05514639169407803,0.31408370713875383,1.2498538446923423e-64,9.004688137856521e-64,0.2798665923832125,0.3475038680368596,Isyna1
Hspe1,-0.1318875419083719,4.280008464580658e-12,2.4576221649364146e-11,-0.1685682288332827,-0.09484207836362311,-0.20371254723910515,3.8824143782479646e-27,9.50227802789626e-26,-0.23939773343020826,-0.16747773269916771,-0.3427593027049041,1.170529323817056e-77,2.0096998490013237e-76,-0.37544633523230164,-0.309220706749744,-0.15062480151663338,2.2624662507691044e-15,6.644911516088663e-15,-0.1870823810292504,-0.11375286280808045,0.3879534545842361,2.1157865248485453e-101,3.1070550201073744e-100,0.3556143367731258,0.4193647511815645,Hspe1
Eps15,-0.13193083758691299,4.210968307359362e-12,2.4220086047828597e-11,-0.16861103883747436,-0.0948857442044843,-0.14659104843001805,1.2519199198318185e-14,7.501868711298173e-14,-0.18309884494865944,-0.1096794953003054,-0.24523262914969216,4.7214349908867663e-39,2.2474030556621007e-38,-0.2801698296084587,-0.20964662704548484,-0.24833512340357458,4.814081634995226e-40,3.363035571329661e-39,-0.28321137937099694,-0.21280292668755135,0.39460867092158,2.95500400176466e-105,4.572968076273471e-104,0.3624596746912475,0.4258197085151668,Eps15
Rbm25,-0.13196106304311367,4.163418099360146e-12,2.3986570719352023e-11,-0.16864092515405252,-0.09491622816184973,-0.14319891760969153,5.0857823077715974e-14,2.830812055503191e-13,-0.179748015220508,-0.10625501067521269,-0.26377120363400275,3.400219950883104e-45,1.985475304652723e-44,-0.29833381643078405,-0.22851773968892516,-0.11817829148005207,5.634686285134209e-10,1.2010687072265692e-09,-0.15500580082293394,-0.081022783978107,0.3049612643503462,8.597230692179802e-61,5.494267244206017e-60,0.27054169013997204,0.33860219001581626,Rbm25
Gtf2h3,-0.13218997422078071,3.819980362172993e-12,2.2155886100603358e-11,-0.16886726568302313,-0.0951470993424059,-0.11938963197220982,3.740551434301198e-10,1.3335374999765943e-09,-0.15620472753719097,-0.08224327280479994,-0.19918935988475855,5.487379287519697e-26,1.7534209186324514e-25,-0.23494841620736032,-0.1628918586113712,-0.22977642054851033,2.5157851481247755e-34,1.5448353285015304e-33,-0.2650067788121304,-0.19393341004893913,0.34857755159519227,1.734267816342476e-80,1.8136237073326923e-79,0.31518443564706616,0.3811085913462721,Gtf2h3
Nt5c2,-0.13237748047621392,3.5594781115658197e-12,2.0679728893962362e-11,-0.16905266338075128,-0.09533621404896389,-0.11866829973483677,4.776491996946849e-10,1.690633218611649e-09,-0.15549080055493794,-0.08151647947321344,-0.22639937317342698,2.4366038233208556e-33,9.823270787710598e-33,-0.2616914628736505,-0.19050265498931712,-0.17595967446829186,1.611466649230354e-20,6.031639269516217e-20,-0.21207447045651667,-0.1393649171048718,0.322419103847648,2.9045583746368035e-68,2.3865787978265734e-67,0.2883926297398196,0.35563228334131497,Nt5c2
Smyd3,-0.1325022844686368,3.3958216786052915e-12,1.976219327633535e-11,-0.16917606248045286,-0.09546209010712985,-0.10535211384968908,3.3506652640321014e-08,9.733287732470355e-08,-0.14230440654165896,-0.06810657242467724,-0.14897715045521046,4.576975467067214e-15,1.0474232318865355e-14,-0.18545538675045511,-0.11208888082855206,-0.17284857092578979,7.665838088776038e-20,2.7847165520385375e-19,-0.2090080026811785,-0.13621713662337256,0.27440333134020045,5.86756564410035e-49,2.6365845101289465e-48,0.2393525495658479,0.30873982914644943,Smyd3
Mmp14,-0.13259521210521052,3.2787761948487e-12,1.9113271365579164e-11,-0.16926794330306116,-0.09555581676108417,-0.10865807346340167,1.2215604510858883e-08,3.717464829539154e-08,-0.1455793676112356,-0.07143454449618056,-0.1855435412073017,1.0955722823416644e-22,3.1376099139926007e-22,-0.22151636738776867,-0.14906641895632433,-0.25377276229148304,8.120177119932567e-42,5.937019330696459e-41,-0.2885405110814916,-0.21833665785899461,0.356778726337461,1.3817233957979248e-84,1.5431480384785238e-83,0.3235951543932008,0.38908574260980455,Mmp14
Ankrd13a,-0.13323702486522918,2.571630244996751e-12,1.5016406049887967e-11,-0.16990250874750046,-0.09620316593615222,-0.1448799332943162,2.5497277446442472e-14,1.473887847029698e-13,-0.18140866961557936,-0.1079519501871508,-0.12721952351124388,2.394579130892664e-11,4.841061851617213e-11,-0.16395176256726982,-0.09013498619186155,-0.1188360647834836,4.513075084652514e-10,9.655686371441926e-10,-0.15565684674691144,-0.08168551111890007,0.23152077546759334,7.670525964920997e-35,2.148618920855711e-34,0.19570585018804135,0.26671892125428315,Ankrd13a
Ftsj1,-0.13336336027060028,2.4512097465577394e-12,1.4337499720967389e-11,-0.17002741399862625,-0.09633059482838781,-0.13270192167941353,3.1492430063774637e-12,1.426251655512943e-11,-0.16937345002585696,-0.09566344466364647,-0.2541796220834322,5.958014774659908e-42,3.13910060875593e-41,-0.28893916545406384,-0.21875079920849738,-0.1457442064124191,1.7820783623098372e-14,4.9918445035156236e-14,-0.18226239314930495,-0.10882449410676494,0.31841711690070135,1.6714009327107736e-66,1.2761072165453274e-65,0.28429843897551177,0.35173029915916754,Ftsj1
1110038B12Rik,-0.1333751380040945,2.4402692321946053e-12,1.4297740441941567e-11,-0.1700390583446529,-0.09634247456505461,-0.14494520635119865,2.4818637599009775e-14,1.4370657441976967e-13,-0.18147314785156532,-0.10801784589908343,-0.2093485308386845,1.3064386591611712e-28,4.544878843513308e-28,-0.24493957690797366,-0.17319402023033617,-0.08271863913853936,1.4943683656355183e-05,2.3783892300828653e-05,-0.11986140521203151,-0.04534463513907568,0.24904443258031567,2.843033481736487e-40,9.273448530692454e-40,0.21352464130847748,0.28390665656794667,1110038B12Rik
Zg16,-0.1334517191654294,2.3702900575958615e-12,1.3911345218985234e-11,-0.17011477194447017,-0.09641971922860232,-0.07466590136473712,9.369118219934132e-05,0.0001905467880583748,-0.11186726924476498,-0.03725554080454588,-0.04431744727319587,0.02056895190728169,0.027427918482236906,-0.08169633843999345,-0.006814060091863566,-0.22603650536881678,3.102853634373173e-33,1.8366977516675505e-32,-0.2613351786260621,-0.1901340683923966,0.2501616543200693,1.235859885822702e-40,4.0891202933596784e-40,0.2146614812993068,0.2850017024148846,Zg16
Ppp2r1b,-0.13350615259437376,2.321748999247915e-12,1.3649669159121898e-11,-0.17016858845271512,-0.09647462454214478,-0.11787053143659085,6.248706076533913e-10,2.1738190191651746e-09,-0.1547011774117093,-0.08071271740659576,-0.20628923418038322,8.339862512567752e-28,2.8271970069618187e-27,-0.24193166947381498,-0.1700908311145321,-0.19818364355964915,9.801333287828705e-26,4.552409310403346e-25,-0.23395892099125967,-0.1618724171664917,0.32841314277335865,5.9334978722141e-71,5.1708336255077925e-70,0.294527096608567,0.36147437663926624,Ppp2r1b
Hspd1,-0.13372707752866925,2.134545896596809e-12,1.2613558029376005e-11,-0.17038700729154602,-0.09669746699311949,-0.22794296792116564,8.671623083010789e-34,3.6945396616629917e-32,-0.2632069445078327,-0.19207068987761466,-0.44853651454118054,2.6995665405151034e-140,7.166310870244324e-138,-0.4780079250026879,-0.4180563151308808,-0.07746072370579281,5.052789575224004e-05,7.684961138870886e-05,-0.11464229863680533,-0.04006242585113433,0.3967453356692252,1.6304590265995078e-106,2.6049602318494913e-105,0.3646581139968805,0.4278914063871436,Hspd1
Ank,-0.13372799609170283,2.133799305323914e-12,1.2613558029376005e-11,-0.17038791542720044,-0.09669839353656542,-0.10525573405644904,3.449122385268396e-08,9.994056550429249e-08,-0.1422089183213573,-0.06800956332728718,-0.10900215796310524,1.0978580595345672e-08,2.0217226058985013e-08,-0.14592017929661963,-0.0717809676780528,-0.21812184773392818,5.4244285620161585e-31,3.0290781500837805e-30,-0.25356172408363015,-0.18209719290796908,0.28725422994328903,9.532078929464764e-54,4.84465454868673e-53,0.25246008978138484,0.3213064636228492,Ank
Sdhc,-0.1339262521422649,1.978508119954554e-12,1.1731669281723653e-11,-0.17058391944988174,-0.09689837352382044,-0.1872694677897789,4.327068517850194e-23,7.01066359394414e-22,-0.2232160106993772,-0.15081427656895907,-0.31247519343521407,6.081288968321143e-64,6.641306401796286e-63,-0.34593471796970887,-0.2782219110660969,-0.05349554314640404,0.00517004506767186,0.006748042938175337,-0.09082797913122556,-0.016012963142571893,0.293974997994832,2.3284144519775904e-56,1.2877176720792731e-55,0.2593201655973426,0.3278737943384978,Sdhc
Gpx4,-0.13395462603241529,1.9572094907715874e-12,1.1625352758438464e-11,-0.17061197079836007,-0.09692699438386539,-0.1533072654930616,7.062676008581849e-16,4.904083482015283e-15,-0.1897307868356474,-0.11646235700403715,-0.2409194426135154,1.0681291307354135e-37,4.843776123742329e-37,-0.2759402042405308,-0.20525987040082028,-0.13541152893266692,1.1192497773018184e-12,2.81730924979473e-12,-0.17205223242929998,-0.09839666065240599,0.3086186118314325,2.588985028513263e-62,1.714892002571837e-61,0.2742794317168101,0.3421717523399653,Gpx4
Acsl1,-0.13428478386350984,1.725313779761205e-12,1.0301138155633078e-11,-0.17093837117492897,-0.09726003045210996,-0.14980149048649735,3.2204641962400313e-15,2.0619335698004353e-14,-0.18626941694116947,-0.11292136555996113,-0.28565918956996383,3.8743316674693464e-53,3.0113330145127732e-52,-0.3197473574623769,-0.25083250089933656,-0.11352676837941916,2.6148496189359044e-09,5.277532940905514e-09,-0.15040093808514204,-0.07633716666544622,0.31566663903691144,2.607516214053423e-65,1.91051771861961e-64,0.28148531278713446,0.34904787962126593,Acsl1
Pdcd11,-0.13444241653950054,1.6243163254088607e-12,9.714931783337918e-12,-0.1710942070302593,-0.09741904025660482,-0.10285244021812173,7.042420191406562e-08,1.967885998424619e-07,-0.13982763401868117,-0.06559080509204993,-0.22238038848611485,3.458388555161233e-32,1.3531631410273712e-31,-0.2577448583823289,-0.1864208957854698,-0.11164012127145666,4.789458360549794e-09,9.510023476557733e-09,-0.14853276011372002,-0.07443715912782371,0.26791538998672876,1.2187312780743329e-46,5.0309110533905775e-46,0.23273988908304133,0.3023908451678336,Pdcd11
Ifngr1,-0.13446204461677314,1.6121534552317063e-12,9.658926343758019e-12,-0.1711136112429502,-0.0974388399432498,-0.11076485001203851,6.320565891139103e-09,1.99017088415338e-08,-0.14766596780196392,-0.07355578128331457,-0.1463182751104187,1.4030438077272877e-14,3.150230436217872e-14,-0.18282942415660958,-0.10940408789330064,0.09875332162994716,2.2934486973558718e-07,4.0818419054023274e-07,0.061466320137971986,0.13576506834073818,0.06834437364365954,0.00035081396303759233,0.0004473979994245126,0.03090890565687894,0.10558836947723119,Ifngr1
Trp53,-0.13450277903031382,1.587195914940892e-12,9.525935830366989e-12,-0.1711538809765721,-0.09747993059355663,-0.16201751708698675,1.3908785322301936e-17,1.167864188497907e-16,-0.19832679461281752,-0.12526416187423453,-0.2102121892577161,7.699129032740867e-29,2.7029190531016002e-28,-0.24578860383982612,-0.1740701997140636,-0.1486687749257891,5.217516887724895e-15,1.502975858058315e-14,-0.185150855138072,-0.11177747177401856,0.30422297869286297,1.7324265405504968e-60,1.0990080866617214e-59,0.2697873016901702,0.3378815075129748,Trp53
Ptdss2,-0.13462715209154466,1.5133146158777197e-12,9.09834275155751e-12,-0.1712768344879596,-0.09760539212197337,-0.1288889956000576,1.302877135859184e-11,5.404121389242841e-11,-0.16560298236052753,-0.09181824235174839,-0.271949888024183,4.4941590451128444e-48,2.9043713229746117e-47,-0.3063392928807985,-0.23685156079174494,-0.22156559924203162,5.883180013465122e-32,3.3725671472538435e-31,-0.25694459924921553,-0.18559353126131659,0.38516106668692923,8.209226584317596e-100,1.1903378547260514e-98,0.3527432107720086,0.41665544148599293,Ptdss2
Hagh,-0.13497247128922918,1.325412069847042e-12,7.982542849986286e-12,-0.17161820635035724,-0.09795373959512611,-0.13600174696205966,8.909302749876997e-13,4.306162995773882e-12,-0.1726356641940562,-0.09899209531453579,-0.24545921065486107,4.000807993105302e-39,1.9070149701942536e-38,-0.28039198395948245,-0.20987711296752387,-0.1253372016916723,4.710972012381823e-11,1.0795195494508414e-10,-0.16208977321784007,-0.08823737697245855,0.29938502249467747,1.6207696135128678e-58,9.676947986562123e-58,0.2648448704202278,0.33315792712441034,Hagh
